case_id,score,recon,kl,y_true
4507025840_00010,0.42001113,0.3663782,0.013408236,0
4507025841_00020,1.935732,1.2750009,0.16518277,0
4507025841_00030,1.8627175,1.2019864,0.16518277,0
4507025841_00050,1.6175594,0.95600677,0.16538817,0
4507025841_00060,1.499893,0.83834034,0.16538817,0
4507025841_00070,0.714144,0.052591346,0.16538817,0
4507025841_00080,1.4212506,0.759698,0.16538817,0
4507025841_00090,1.4377992,0.7762466,0.16538817,0
4507025841_00100,1.967936,1.1003675,0.21689212,0
4507025841_00110,1.8948401,1.2332875,0.16538817,0
4507025841_00120,2.4117775,1.750225,0.16538817,0
4507025841_00130,1.1946822,0.54329616,0.16284652,0
4507025841_00140,1.9839655,1.116397,0.21689212,0
4507025841_00150,1.4931515,0.9307172,0.1406086,0
4507025841_00160,1.2882581,0.60753286,0.1701813,0
4507025841_00170,3.0139227,2.3523703,0.16538814,0
4507025841_00180,2.2970877,1.635535,0.16538817,0
4507025841_00190,0.8890374,0.23765108,0.16284658,0
4507025841_00200,1.1508269,0.49009573,0.16518278,0
4507025841_00210,2.2694225,1.5886972,0.1701813,0
4507025841_00220,0.73954433,0.058819108,0.1701813,0
4507025841_00230,1.6071955,0.9464644,0.16518277,0
4507025841_00260,1.9754665,1.2947413,0.1701813,0
4507025841_00270,3.7157452,2.8481767,0.21689212,0
4507025841_00280,1.829355,1.1690446,0.16507758,0
4507025841_00290,2.9759874,2.2952623,0.1701813,0
4507025841_00300,2.17522,1.5149033,0.1650792,0
4507025841_00310,1.8215414,1.1599888,0.16538817,0
4507025841_00320,0.7071351,0.026409876,0.1701813,0
4507025841_00340,0.79439044,0.1336594,0.16518277,0
4507025841_00350,0.97651166,0.31578058,0.16518277,0
4507025841_00360,1.1444762,0.48374516,0.16518277,0
4507025841_00370,1.118338,0.45678532,0.16538817,0
4507025842_00010,0.8267975,0.789572,0.009306378,0
4507025843_00010,0.76052207,0.7237618,0.009190061,0
4507025843_00020,0.7621117,0.72535145,0.009190061,0
4507025846_00010,0.23535879,0.2128823,0.005619124,0
4507025847_00010,0.32341635,0.1749298,0.03712164,0
4507025847_00020,0.73651403,0.58810014,0.037103474,0
4507025848_00010,0.8709038,0.7765264,0.023594353,0
4507025848_00020,0.81992376,0.7576636,0.01556504,0
4507025849_00010,0.1476848,0.12038355,0.0068253116,0
4507025849_00020,0.40352848,0.37074628,0.008195551,0
4507025852_00010,0.30072123,0.24889316,0.012957017,0
4507025854_00010,0.10232642,0.06084688,0.010369886,0
4507025854_00020,0.13319764,0.091718085,0.010369886,0
4507025856_00010,0.29019704,0.1093686,0.04520711,0
4507025861_00010,0.8034261,0.66239,0.035259027,0
4507025862_00010,0.2452941,0.18757224,0.014430465,0
4507025867_00020,1.1273788,0.9716308,0.038936995,0
4507025868_00010,0.1669427,0.1401203,0.0067056012,0
4507025868_00020,0.33646572,0.3096433,0.0067056012,0
4507025869_00010,1.0730339,1.0362806,0.009188324,0
4507025873_00050,2.405658,2.2707837,0.03371858,0
4507025873_00080,2.7931561,2.6582818,0.03371858,0
4507025873_00100,2.2764008,2.1415265,0.03371858,0
4507025874_00010,0.29156023,0.22755247,0.01600194,0
4507025875_00010,0.6334145,0.5470411,0.02159334,0
4507025875_00020,0.74395627,0.66059744,0.02083971,0
4507025875_00030,0.38112465,0.2977637,0.020840235,0
4507025875_00040,0.2059248,0.12257012,0.020838669,0
4507025875_00050,0.7398304,0.6564819,0.020837106,0
4507025875_00060,0.9043752,0.82021976,0.021038862,0
4507025875_00070,0.5916321,0.50526094,0.021592803,0
4507025876_00010,0.43169788,0.32291043,0.02719686,0
4507025877_00010,7.4624367,2.4388037,1.2559083,0
4507025877_00020,3.4425416,0.7594397,0.6707755,0
4507025877_00030,0.4213418,0.38123026,0.010027885,0
4507025879_00010,0.7736599,0.7339638,0.009924024,0
4507025880_00010,3.2572813,2.8712695,0.09650293,0
4507025881_00010,2.3581772,2.031012,0.08179125,0
4507025882_00010,1.5786932,1.5526937,0.006499862,0
4507025883_00010,0.2499374,0.22486544,0.0062679905,0
4507025884_00010,0.7098086,0.6259835,0.02095627,0
4507025885_00010,0.060965024,0.036988556,0.0059941174,0
4507025886_00010,0.35776806,0.2500081,0.026939988,0
4507025886_00020,0.56194556,0.4541856,0.026939988,0
4507025887_00010,0.14846101,0.12172654,0.006683618,0
4507025890_00010,0.20090058,0.16920763,0.007923237,0
4507025891_00020,0.06817877,0.03761527,0.007640877,0
4507025891_00040,0.04413659,0.013573082,0.007640877,0
4507025891_00060,2.8401794,2.4679918,0.09304688,0
4507025893_00010,0.27973711,0.22397311,0.013941,0
4507025895_00010,0.059631344,0.029462513,0.007542208,0
4507025895_00020,0.05324836,0.019424444,0.00845598,0
4507025896_00010,0.097505435,0.05126971,0.011558931,0
4507025898_00010,0.096487194,0.06897097,0.006879056,0
4507025898_00020,0.034428764,0.006912541,0.006879056,0
4507025898_00030,0.03563011,0.008113888,0.006879056,0
4507025898_00040,0.06403544,0.036519215,0.006879056,0
4507025898_00050,0.105938025,0.0784218,0.006879056,0
4507025898_00060,0.035124246,0.007608023,0.006879056,0
4507025899_00010,0.41521084,0.31899452,0.024054078,0
4507025900_00010,0.7112679,0.13442351,0.1442111,0
4507025900_00020,0.6341407,0.057296302,0.1442111,0
4507025900_00030,1.6258297,1.0747017,0.13778201,0
4507025900_00040,0.855741,0.2788966,0.1442111,0
4507025900_00050,1.0941241,0.5429961,0.13778201,0
4507025900_00060,1.118962,0.56783396,0.13778201,0
4507025900_00070,1.7851346,1.2340065,0.13778201,0
4507025900_00080,1.0583341,0.48148966,0.14421111,0
4507025900_00100,1.0164484,0.46532023,0.13778204,0
4507025900_00110,2.0733123,1.4964678,0.1442111,0
4507025900_00120,1.2795489,0.70270455,0.1442111,0
4507025900_00130,1.0135567,0.43671238,0.1442111,0
4507025900_00140,1.0719836,0.49513924,0.1442111,0
4507025900_00150,0.7603765,0.20924848,0.13778201,0
4507025900_00170,1.381781,0.8049366,0.1442111,0
4507025901_00010,0.31845242,0.22561057,0.023210458,0
4507025902_00010,1.4103054,0.80533195,0.15124336,0
4507025902_00020,1.3116081,0.70663464,0.15124336,0
4507025902_00030,3.0882878,2.4833145,0.15124336,0
4507025902_00040,1.4073772,0.80240375,0.15124336,0
4507025902_00050,0.8656236,0.2806903,0.14623332,0
4507025902_00060,1.005027,0.40005362,0.15124336,0
4507025902_00070,1.0335364,0.42856306,0.15124336,0
4507025902_00080,0.6177908,0.012817387,0.15124336,0
4507025902_00090,2.3131533,1.7081797,0.15124336,0
4507025902_00100,2.800313,2.1953394,0.15124336,0
4507025902_00110,1.0772502,0.47227675,0.15124336,0
4507025902_00120,2.2248225,1.619849,0.15124336,0
4507025902_00130,0.7338253,0.12885188,0.15124336,0
4507025902_00140,1.0286646,0.44373134,0.14623332,0
4507025902_00150,1.5553596,0.97042626,0.14623332,0
4507025902_00160,1.8183544,1.2334211,0.14623332,0
4507025902_00170,0.90501946,0.32008618,0.14623332,0
4507025902_00180,1.7966632,1.2117299,0.14623332,0
4507025902_00190,3.0180585,2.4331253,0.14623332,0
4507025902_00200,1.2971269,0.7121936,0.14623332,0
4507025902_00210,2.762228,2.1772947,0.14623332,0
4507025902_00220,1.0453756,0.46044227,0.14623332,0
4507025902_00230,1.7045406,1.1196073,0.14623332,0
4507025902_00240,1.066609,0.48167574,0.14623332,0
4507025902_00250,1.8107775,1.2258443,0.14623332,0
4507025902_00260,1.0660238,0.48109055,0.14623332,0
4507025902_00270,2.0815425,1.4966093,0.14623332,0
4507025902_00280,2.6261165,2.0411832,0.14623332,0
4507025902_00290,0.8621891,0.27725583,0.14623332,0
4507025902_00300,1.1338928,0.5489595,0.14623332,0
4507025902_00310,1.1194382,0.5345049,0.14623332,0
4507025902_00320,1.4014798,0.81654656,0.14623332,0
4507025902_00330,0.9566018,0.37166852,0.14623332,0
4507025902_00340,1.705411,1.1204777,0.14623332,0
4507025903_00010,0.2418685,0.18928733,0.01314529,0
4507025903_00020,0.40291962,0.3056271,0.024323128,0
4507025903_00030,1.748042,1.5457819,0.050565034,0
4507025906_00010,1.7483993,1.0881093,0.16507249,0
4507025906_00020,2.155878,1.4955881,0.16507249,0
4507025906_00030,0.932883,0.3712757,0.14040184,0
4507025906_00050,3.446347,2.7669106,0.16985911,0
4507025906_00060,1.7373717,1.0579352,0.16985911,0
4507025906_00070,1.959821,1.2987976,0.16525584,0
4507025906_00080,1.8513105,1.1902871,0.16525584,0
4507025906_00090,3.018168,2.3571446,0.16525584,0
4507025906_00100,2.666295,2.0058336,0.16511539,0
4507025906_00110,1.1190729,0.45861137,0.16511539,0
4507025906_00120,2.0695949,1.4085716,0.16525584,0
4507025907_00010,0.53861725,0.401528,0.03427231,0
4507025909_00010,0.21151498,0.14197963,0.017383834,0
4507025909_00020,0.21855322,0.14901787,0.017383834,0
4507025911_00010,0.779853,0.75284225,0.006752685,0
4507025914_00010,0.36125606,0.30786815,0.0133469775,0
4507025914_00020,0.5511874,0.49779952,0.0133469775,0
4507025918_00010,0.36191216,0.31992096,0.010497801,0
4507025921_00010,0.7410019,0.056141887,0.171215,0
4507025921_00020,0.9743737,0.2884756,0.17147452,0
4507025921_00030,1.4020694,0.71720946,0.171215,0
4507025921_00040,2.579349,1.8934509,0.17147452,0
4507025921_00050,1.2560954,0.57019734,0.17147452,0
4507025921_00060,1.4696493,0.78375125,0.17147452,0
4507025921_00070,3.6025171,2.916619,0.17147452,0
4507025921_00080,2.1985185,1.5126204,0.17147452,0
4507025922_00010,1.0032103,0.45351872,0.13742289,0
4507025922_00020,1.8725852,1.3228936,0.13742289,0
4507025922_00030,1.1914496,0.6417581,0.13742289,0
4507025922_00040,1.5637463,1.0140548,0.13742289,0
4507025922_00050,2.7317505,2.1820588,0.13742289,0
4507025922_00060,2.7605133,2.2108216,0.13742289,0
4507025922_00070,1.9660752,1.4163836,0.13742289,0
4507025924_00010,0.35027725,0.31165108,0.009656537,0
4507025924_00020,0.24847215,0.209846,0.009656537,0
4507025925_00010,1.260223,0.59351534,0.16667692,0
4507025925_00020,2.4320796,1.7653718,0.16667692,0
4507025925_00030,0.90142274,0.23471504,0.16667692,0
4507025925_00040,2.2101061,1.5433984,0.16667692,0
4507025925_00050,1.4281106,0.76140296,0.16667692,0
4507025925_00060,2.2884164,1.6217089,0.16667688,0
4507025925_00070,1.6176498,0.95094216,0.16667692,0
4507025925_00080,1.8720741,1.2053664,0.16667692,0
4507025925_00090,0.7416184,0.056757238,0.1712153,0
4507025925_00100,1.7714627,1.1047552,0.1666769,0
4507025925_00110,0.22503555,0.18268244,0.010588277,0
4507025925_00120,1.2657303,0.59902257,0.16667692,0
4507025925_00130,2.1871004,1.5203928,0.16667692,0
4507025925_00140,1.9184346,1.2335734,0.1712153,0
4507025925_00150,0.9042285,0.23752083,0.16667692,0
4507025925_00160,1.5333197,0.86661196,0.16667692,0
4507025925_00170,1.3505473,0.66568613,0.1712153,0
4507025925_00180,3.605752,2.9390442,0.16667692,0
4507025926_00010,0.8313518,0.37587947,0.11386809,0
4507025926_00020,0.6695667,0.21409434,0.11386809,0
4507025926_00030,1.0894853,0.63401294,0.11386809,0
4507025926_00040,2.2981844,1.8427122,0.11386809,0
4507025926_00050,2.4621053,2.006633,0.11386809,0
4507025926_00060,1.8432219,1.3877496,0.11386809,0
4507025926_00070,0.670934,0.21546169,0.11386809,0
4507025926_00080,2.615869,2.1603966,0.11386809,0
4507025926_00090,1.3389904,0.88351804,0.11386809,0
4507025926_00100,1.8191121,1.3636397,0.11386809,0
4507025926_00110,0.5178624,0.062390048,0.11386809,0
4507025926_00120,1.0001924,0.49654117,0.1259128,0
4507025926_00130,0.98323023,0.5277579,0.11386809,0
4507025926_00140,2.604113,2.1486406,0.11386809,0
4507025928_00010,0.17023915,0.1345715,0.008916916,0
4507025929_00010,0.43192834,0.34316716,0.022190299,0
4507025930_00010,0.810551,0.74750155,0.015762359,0
4507025934_00010,0.5996002,0.5442335,0.013841675,0
4507025935_00010,0.61600626,0.49785504,0.029537797,0
4507025936_00010,0.18555383,0.16744849,0.0045263343,0
4507025936_00020,0.16733897,0.14923362,0.0045263343,0
4507025936_00030,0.2556343,0.23752896,0.0045263343,0
4507025936_00040,1.562175,1.5450373,0.0042844377,0
4507025936_00050,0.16643538,0.14833003,0.0045263343,0
4507025936_00060,0.13436168,0.117223926,0.0042844377,0
4507025936_00070,0.15850706,0.14040172,0.0045263343,0
4507025936_00080,0.1406106,0.12250527,0.0045263343,0
4507025937_00010,0.17285822,0.15092993,0.005482073,0
4507025938_00010,0.55381095,0.5176572,0.009038433,0
4507025944_00010,1.2262487,1.1300503,0.02404961,0
4507025944_00020,0.29871568,0.20251724,0.02404961,0
4507025945_00010,1.0854951,1.0449467,0.010137121,0
4507025945_00020,0.5845632,0.5440147,0.010137121,0
4507025946_00010,0.3446838,0.24843568,0.024062032,0
4507025946_00020,0.31100237,0.21475425,0.024062032,0
4507025947_00010,0.21708642,0.20086741,0.0040547517,0
4507025948_00010,4.442073,4.3005567,0.035379056,0
4507025949_00010,1.7431798,1.6497718,0.023351986,0
4507025949_00020,3.4364913,3.255647,0.04521105,0
4507025949_00030,2.9646842,2.785331,0.044838313,0
4507025949_00040,1.376103,1.2826452,0.023364449,0
4507025949_00050,1.3890061,1.2955483,0.023364449,0
4507025952_00010,0.44879568,0.40072587,0.012017452,0
4507025952_00030,0.19398308,0.14591327,0.012017452,0
4507025952_00070,0.17469747,0.14274374,0.007988434,0
4507025955_00010,2.0083091,1.5612506,0.11176464,0
4507025955_00020,0.18040937,0.16107017,0.0048348014,0
4507025955_00030,0.44306713,0.41996032,0.005776706,0
4507025955_00040,0.49187967,0.4747235,0.0042890483,0
4507025955_00050,0.1561092,0.13670541,0.0048509454,0
4507025955_00060,0.9531509,0.9261604,0.0067476397,0
4507025955_00070,0.24635565,0.219549,0.0067016636,0
4507025955_00080,0.14281559,0.11601032,0.0067013158,0
4507025956_00010,0.26733944,0.22944291,0.00947413,0
4507025961_00010,0.4571447,0.22857547,0.05714231,0
4507025961_00020,0.1464923,0.10214772,0.011086147,0
4507025961_00030,1.6257277,1.4223516,0.050844014,0
4507025961_00050,1.603026,1.4709074,0.033029646,0
4507025961_00060,0.71327335,0.601074,0.028049847,0
4507025961_00070,1.3648317,1.1037009,0.06528271,0
4507025961_00080,0.8348628,0.6433518,0.047877766,0
4507025964_00010,0.6286384,0.5325327,0.024026431,0
4507025965_00010,0.43456423,0.41385078,0.0051783645,0
4507025965_00020,0.28394204,0.26322794,0.005178529,0
4507025966_00010,0.4178295,0.3269095,0.022730004,0
4507025968_00010,0.5161355,0.43277705,0.020839613,0
4507025969_00010,0.16938493,0.14063452,0.007187603,0
4507025970_00010,0.16652122,0.12653117,0.009997512,0
4507025970_00020,0.2683418,0.23676804,0.007893445,0
4507025970_00030,0.34848717,0.31162453,0.009215659,0
4507025971_00010,0.68166244,0.636475,0.011296857,0
4507025971_00020,0.9146535,0.86975765,0.011223958,0
4507025971_00030,0.21587455,0.17512523,0.01018733,0
4507025972_00010,1.0390122,0.9816851,0.014331779,0
4507025975_00010,0.2906492,0.19804007,0.023152284,0
4507025975_00020,1.6138034,1.5082262,0.026394315,0
4507025975_00030,0.66679573,0.44886398,0.054482933,0
4507025976_00001,21.55383,0.39884472,5.288746,0
4507025977_00001,13.245832,12.160019,0.27145338,0
4507025978_00001,0.09675494,0.07273057,0.0060060923,0
4507025979_00001,0.24530745,0.2244729,0.0052086394,0
4507025980_00001,2.9868543,2.923232,0.015905576,0
4507025995_00020,0.13396737,0.103637084,0.007582573,0
4507025996_00100,0.62600803,0.56668305,0.014831249,0
4507025997_00010,0.18267718,0.145706,0.0092427945,0
4507025997_00020,0.109212905,0.06948768,0.009931306,0
4507025997_00030,0.100055076,0.06308459,0.009242622,0
4507025998_00010,1.0872072,1.0472045,0.010000666,0
4507025998_00020,0.4259503,0.35451198,0.017859582,0
4507025999_00010,0.12808011,0.106406495,0.0054184045,0
4507025999_00020,0.1232679,0.10159428,0.0054184045,0
4507025999_00030,0.2763775,0.25470388,0.0054184045,0
4507025999_00040,0.1431389,0.12146529,0.0054184045,0
4507025999_00050,0.17004251,0.1483689,0.0054184045,0
4507025999_00060,0.47723302,0.4555594,0.0054184045,0
4507025999_00070,0.19931558,0.17764196,0.0054184045,0
4507025999_00080,0.1306198,0.108946174,0.0054184045,0
4507025999_00090,0.15751219,0.13583857,0.0054184045,0
4507026002_00010,0.09735646,0.055327468,0.010507248,0
4507026002_00020,0.45392802,0.4153758,0.009638058,0
4507026002_00030,0.27937046,0.24081823,0.009638058,0
4507026002_00040,0.28679833,0.24824609,0.009638058,0
4507026002_00050,0.19002217,0.15146993,0.009638058,0
4507026011_00010,0.26749668,0.24014656,0.006837525,0
4507026012_00010,0.1400891,0.10579687,0.008573056,0
4507026015_00010,0.44767794,0.40612352,0.010388606,0
4507026016_00020,0.37547722,0.33923048,0.009061687,0
4507026016_00030,0.32902473,0.292778,0.009061687,0
4507026016_00040,0.28312522,0.24687846,0.009061687,0
4507026020_00010,0.16474995,0.13358267,0.0077918204,0
4507026021_00010,0.08567114,0.05015637,0.008878693,0
4507026022_00010,1.6621252,1.6026813,0.014860979,0
4507026022_00020,1.6571605,1.5977786,0.0148455035,0
4507026022_00030,1.8707376,1.8113465,0.014847749,0
4507026022_00040,1.7946752,1.735298,0.0148442965,0
4507026022_00050,2.1580076,2.098632,0.014843886,0
4507026022_00060,0.6112707,0.574677,0.009148435,0
4507026022_00070,1.6232399,1.5638977,0.0148355365,0
4507026022_00080,1.6794255,1.6200825,0.014835747,0
4507026022_00090,1.630123,1.5706774,0.0148613965,0
4507026022_00100,1.4916874,1.432303,0.014846113,0
4507026022_00110,2.0165186,1.961117,0.013850404,0
4507026022_00120,1.5973763,1.538026,0.014837584,0
4507026022_00130,1.684708,1.625347,0.0148402415,0
4507026022_00140,1.7784863,1.7191416,0.014836149,0
4507026022_00150,1.8274399,1.7680888,0.01483777,0
4507026022_00160,1.6428735,1.5835176,0.014839007,0
4507026022_00170,1.6971588,1.637811,0.014836959,0
4507026022_00180,2.1056006,2.046243,0.014839419,0
4507026022_00190,1.9177698,1.8583829,0.014846725,0
4507026022_00200,2.0200849,1.9607362,0.014837165,0
4507026022_00210,1.7356706,1.6763252,0.014836346,0
4507026022_00220,1.5736052,1.5142581,0.014836754,0
4507026022_00230,1.799809,1.7404562,0.014838184,0
4507026022_00240,1.7210859,1.6617266,0.014839824,0
4507026022_00260,1.9967542,1.9373965,0.014839419,0
4507026022_00270,1.784621,1.7252576,0.014840831,0
4507026022_00280,1.6248986,1.5655385,0.014840018,0
4507026024_00010,0.1941881,0.170681,0.0058767768,0
4507026024_00020,0.06929053,0.029748317,0.009885553,0
4507026024_00030,0.11643947,0.09165585,0.0061959047,0
4507026024_00040,0.08781295,0.0491914,0.009655388,0
4507026024_00050,0.15201826,0.12723579,0.006195619,0
4507026024_00060,0.230701,0.2071939,0.0058767768,0
4507026027_00010,0.34556863,0.23887253,0.026674025,0
4507026028_00010,0.061714333,0.035399918,0.0065786038,0
4507026029_00010,0.05785918,0.014104986,0.0109385485,0
4507026035_00040,0.26112533,0.21949898,0.010406586,0
4507026036_00010,0.23392516,0.21700397,0.0042303,0
4507026036_00020,0.268947,0.2520258,0.0042303,0
4507026036_00030,0.22383168,0.20691049,0.0042303,0
4507026036_00040,0.23970175,0.22278054,0.0042303,0
4507026036_00050,0.23634994,0.21942875,0.0042303,0
4507026037_00010,0.048886254,0.018605419,0.007570209,0
4507026037_00020,0.13090505,0.10062421,0.007570209,0
4507026038_00010,0.6405174,0.5343549,0.026540624,0
4507026038_00020,0.4958522,0.3896897,0.026540624,0
